review_status,score,paper_id,pmcid,pmid,doi,title,publication_date,journal,authors,has_xml,has_pdf,query_name,query_string,location_terms,pollutant_terms,health_terms,abstract_snippet,review_notes
review,-2,europe_pmc_PMC13252736,PMC13252736,42268824,10.1371/journal.pone.0349705,Fresh aboveground net primary productivity of Tibetan grasslands: Responses of different plant functional groups to climate change and human activities and implications for ecosystem management.,2026-06-10,,Zhang G; Sun W; Li S; Zhong Z; Tian Y; Zhao C; Han F; Huang S; Yujie D; Fu G,True,False,climate_change_plant_growth,"(""climate change"" OR ""global warming"" OR ""climatic change"") AND (""plant growth"" OR ""plant development"" OR ""crop growth"" OR plants OR vegetation OR photosynthesis)",,,,"Uncertainties remain regarding how climate change and human activities affect the aboveground net primary productivity (ANPP) of grassland ecosystems, particularly the differential responses of distin...",
review,-2,europe_pmc_PMC13255328,PMC13255328,41935986,10.1186/s13021-026-00437-1,Research progress on the interaction between forest carbon sequestration and climate change.,2026-04-05,,Lin J; Gao X; Song X; Chang S; Li Q,True,False,climate_change_plant_growth,"(""climate change"" OR ""global warming"" OR ""climatic change"") AND (""plant growth"" OR ""plant development"" OR ""crop growth"" OR plants OR vegetation OR photosynthesis)",,,,"Global climate change represents one of the most critical environmental challenges of the twenty-first century. As a key component of the terrestrial carbon cycle, forest ecosystems play a pivotal rol...",
review,-2,europe_pmc_PMC13258885,PMC13258885,42280795,10.3390/plants15111758,"Physiological Responses, Molecular Basis, and Integrated Regulation of Heat Tolerance in Soybean.",2026-06-05,,Geng H; Xin Y; Jin H; Zheng Z; Pan T; Zeng Z,True,False,climate_change_plant_growth,"(""climate change"" OR ""global warming"" OR ""climatic change"") AND (""plant growth"" OR ""plant development"" OR ""crop growth"" OR plants OR vegetation OR photosynthesis)",,,,"Global warming has led to frequent occurrences of extreme heat, posing a huge threat to soybean (<i>Glycine max</i> L.) yield. As a major source of plant protein and oil, soybean is particularly sensi...",
review,-2,europe_pmc_PMC13282462,PMC13282462,42328469,10.1002/ece3.73857,Predict Suitable Restoration Areas for Typical Vegetation Restoration Species on the Qinghai-Tibetan Plateau Based on MaxEnt.,2026-06-19,,Yang Y; Wang CD; Yin YG; Han D; Zhong Y; Wang B; Zhou GY,True,False,climate_change_plant_growth,"(""climate change"" OR ""global warming"" OR ""climatic change"") AND (""plant growth"" OR ""plant development"" OR ""crop growth"" OR plants OR vegetation OR photosynthesis)",,,,"Under global warming, the Qinghai-Tibetan Plateau (QTP) ecosystem faces severe threats, and vegetation restoration is critical for ecological rehabilitation. Unlike previous studies focusing on endang...",
review,-2,europe_pmc_PMC13290584,PMC13290584,,,Diurnal asymmetric warming promotes the growth of the perennial species Sophora alopecuroides in a temperate arid region of China,2026-06-26,,Liu Y; Zhao H; Bai Y; Liu M; Zhou G; Shang T; Zhao Y,True,False,climate_change_plant_growth,"(""climate change"" OR ""global warming"" OR ""climatic change"") AND (""plant growth"" OR ""plant development"" OR ""crop growth"" OR plants OR vegetation OR photosynthesis)",,,,,
review,-2,europe_pmc_unknown,,,,Chapter Eight - Advances on responses and mechanisms of lily to heat stress,2026-01-01,,Zhang T; Wu Z; Teng N,False,False,climate_change_plant_growth,"(""climate change"" OR ""global warming"" OR ""climatic change"") AND (""plant growth"" OR ""plant development"" OR ""crop growth"" OR plants OR vegetation OR photosynthesis)",,,exposure,"Global warming poses severe challenges to plant growth and agricultural sustainability. Heat stress profoundly inhibits plant development, disrupting photosynthesis, cellular homeostasis, and reproduc...",
review,-3,europe_pmc_41946492,,41946492,10.1098/rspb.2025.2880,"Warming, stress and survival: terrestrial vegetation dynamics during the Toarcian hyperthermal event.",2026-04-01,,Galasso F; Foster W; van de Schootbrugge B,False,False,climate_change_plant_growth,"(""climate change"" OR ""global warming"" OR ""climatic change"") AND (""plant growth"" OR ""plant development"" OR ""crop growth"" OR plants OR vegetation OR photosynthesis)",,,,"Rapid global warming imposes profound stress on terrestrial ecosystems, both past and present, making it essential to understand how ecosystems respond to climate change in deep time. The Toarcian hyp...",
review,-3,europe_pmc_42013817,,42013817,10.1016/j.cub.2026.02.025,Plant response to and recovery from drought.,2026-04-01,,Wang J; Xu Z,False,False,climate_change_plant_growth,"(""climate change"" OR ""global warming"" OR ""climatic change"") AND (""plant growth"" OR ""plant development"" OR ""crop growth"" OR plants OR vegetation OR photosynthesis)",,,,"Drought is a pervasive stress limiting plant growth and survival across ecosystems, and its frequency and severity are rising with climate change, threatening global food and ecological security. Whil...",
review,-3,europe_pmc_42231569,,42231569,10.1093/treephys/tpag072,Response of two mangrove species to elevated temperatures: a comparative study on photosynthetic physiological sensitivity and acclimation to simulated climate warming.,2026-07-01,,Wu J; Wang Z; Chen S; Chen J; Chen G; Ye Y,False,False,climate_change_plant_growth,"(""climate change"" OR ""global warming"" OR ""climatic change"") AND (""plant growth"" OR ""plant development"" OR ""crop growth"" OR plants OR vegetation OR photosynthesis)",,,,"As global warming intensifies, understanding the physiological and ecological responses of mangrove species to rising temperatures becomes crucial for predicting their future distribution and resilien...",
review,-3,europe_pmc_unknown,,,10.21203/rs.3.rs-7741741/v1,Hysteresis response of photosynthetic parameters in different plants to external CO2 concentration,2025-12-16,,Sun S; Geng X; Niu M; Feng H; Wei Y,False,False,climate_change_plant_growth,"(""climate change"" OR ""global warming"" OR ""climatic change"") AND (""plant growth"" OR ""plant development"" OR ""crop growth"" OR plants OR vegetation OR photosynthesis)",,,,<title>Abstract</title>  <p>  Global warming caused by increasing CO  <sub>2</sub>  concentration has caused deviations in the original patterns of plant photosynthesis and transpiration in response t...,
