review_status,score,paper_id,pmcid,pmid,doi,title,publication_date,journal,authors,has_xml,has_pdf,query_name,query_string,location_terms,pollutant_terms,health_terms,abstract_snippet,review_notes
review,-2,europe_pmc_PMC12620599,PMC12620599,41131446,10.5694/mja2.70090,Dousing the burning inequity of global warming for people experiencing homelessness.,2025-10-23,,English T; Vásquez Hernández A; Miller G; Fogarty N; Cosgrove C; Rosenthal P; Larkin M; Swain J; Austin D; River J,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,,
review,-2,europe_pmc_PMC12669331,PMC12669331,41326750,10.1007/s00267-025-02291-2,German Anglers' Views on Global Warming - Implications for Climate Change Monitoring and Management.,2025-12-01,,Lewin WC; Weltersbach MS; Strehlow HV,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"Global warming is affecting aquatic ecosystems worldwide. Recreational anglers could contribute to essential data collection as citizen scientists, serving as a prerequisite for adaptive environmental...",
review,-2,europe_pmc_PMC12802391,PMC12802391,41532749,10.1111/gcb.70660,Global Warming Drives Phenological Shifts and Hinders Reproductive Success in a Temperate Octocoral.,2026-01-01,,Viladrich N; Gori A; Capdevila P; Montseny M; Santín A; Montero-Serra I; Pagès-Escolà M; Garrabou J; Linares C,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"Global warming is profoundly reshaping biodiversity. Until now, most research has focused on the impacts of extreme temperature events. However, in many ecosystems, it is becoming increasingly apparen...",
review,-2,europe_pmc_PMC12843879,PMC12843879,41592146,10.1111/ele.70326,Variation in Tree Growth Increases With Global Warming.,2026-02-01,,Li J; He F,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"Global warming is raising both climate and weather variability. However, how this tendency may destabilise forest ecosystems is poorly understood. Using a set of global tree-ring data, we calculated t...",
review,-2,europe_pmc_PMC12865183,PMC12865183,41461655,10.1038/s41467-025-68015-6,Emergence of the enhanced equatorial Atlantic warming as a fingerprint of global warming.,2025-12-29,,Dong L; Wang Z; Wu L; Song F; Santoso A; Zhang W; Zhou T,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"The response of tropical sea surface temperature (SST) to global warming plays a crucial role in shaping both global and regional climates, so it receives immense attention and remains being debated. ...",
review,-2,europe_pmc_PMC12905355,PMC12905355,41688487,10.1038/s41467-026-69644-1,Author Correction: Malaria trends in Ethiopian highlands track the 2000 'slowdown' in global warming.,2026-02-13,,Rodó X; Martinez PP; Siraj A; Pascual M,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,,
review,-2,europe_pmc_PMC12936058,PMC12936058,41741423,10.1038/s41467-026-69393-1,Rising Air-Conditioning Use Intensifies Global Warming.,2026-02-25,,Zhang H; Shan Y; Li R; Xue R; Ma J; Kikstra J; Shi Z; Wang Z; Zhang B; Wang B; Fang S; Yang F; Hubacek K,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,Global warming and socio-economic development are together prompting a surge in the use of air-conditioning (AC). Yet the technology that delivers thermal comfort also emits large quantities of greenh...,
review,-2,europe_pmc_PMC12941366,PMC12941366,,,Global Warming and the Elderly: A Socio-Ecological Framework,2026-01-28,,Russin N; Martin M; McElhinny M,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,,
review,-2,europe_pmc_PMC12944332,PMC12944332,41769324,10.36469/001c.157672,Environmental Impact of Pentaspline Pulsed Field Ablation-Global Warming or Arctic Front?,2026-02-24,,Calvert P; Luther V; Gupta D,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,,
review,-2,europe_pmc_PMC12957342,PMC12957342,41611676,10.1038/s41467-026-68922-2,The disappearing quasi-biennial oscillation under sustained global warming.,2026-01-29,,Luo F; Xie F; Zhou T; Niu Y; Xia Y; Luo J; Zhang R; Wang Y; Liang W; Tian W,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"The stratospheric quasi-biennial oscillation (QBO) is a key modulator of interannual variability in global weather and climate. Over recent decades, the amplitude of the lower-stratospheric QBO has we...",
review,-2,europe_pmc_PMC12975511,PMC12975511,41821865,10.1038/s41558-025-02554-0,Mapping tipping risks from Antarctic ice basins under global warming.,2026-02-16,,Winkelmann R; Garbe J; Donges JF; Albrecht T,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,The Antarctic Ice Sheet is subject to amplifying feedbacks which can accelerate ice loss and lead to effectively irreversible retreat. We here analyse the distinct nature and risk of long-term ice los...,
review,-2,europe_pmc_PMC13017523,PMC13017523,41882130,10.1038/s41586-026-10237-9,Moderate global warming does not rule out extreme global climate outcomes.,2026-03-25,,Bevacqua E; Fischer E; Sillmann J; Zscheischler J,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,Effectively communicating worst-case projections of global future climate-hereinafter referred to as worst-case climate outcomes-is essential for risk assessment and developing robust adaptation strat...,
review,-2,europe_pmc_PMC13061935,PMC13061935,41946817,10.1038/s41598-026-47606-3,Modeling of fractional order DPG model insight global warming and pollution effect on desertification for control mechanism.,2026-04-07,,Farman M; Jamil K; Jamil S; Padder A; Ahmad H; Dehingia K; Bayram M,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"This study presents a novel fractional-order mathematical model that investigates the dynamic interplay between dust pollutants, plant biomass, and global warming, referred to as the DPG system. This ...",
review,-2,europe_pmc_PMC13094374,PMC13094374,,,Assessing 2‑Fluorobutane (CH3CHFCH2CH3) as a Climate-Friendly Alternative: Atmospheric Chemistry and Global Warming Potentials,2026-04-22,,Jiménez E; Gómez-Montes L; Albaladejo J; Nielsen O,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,,
review,-2,europe_pmc_PMC13165759,PMC13165759,42122769,10.3390/polym18091142,NIR Spectroscopy for Non-Destructive Prediction of Greenhouse Gas Emissions and Global Warming Potential by Biomass Combustion.,2026-05-06,,Sirisomboon P; Gyawali P; Posom J; Lapcharoensuk R; Shrestha BP; Funke A,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"Greenhouse gas (GHG) emissions from biomass combustion include carbon dioxide (CO<sub>2</sub>), methane (CH<sub>4</sub>) and nitrous oxide (N<sub>2</sub>O), which cause climate change and global warmi...",
review,-2,europe_pmc_PMC13168501,PMC13168501,41882218,10.1038/s41598-026-45647-2,Unexpected high subterranean biodiversity on rock glaciers threatened by global warming.,2026-03-25,,Gilgado JD; Rusterholz HP; Baur B,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"Global warming is dramatically changing high-alpine plant and animal communities. Rock glaciers serve as habitats for cold-adapted organisms. However, the diversity of subterranean organisms in rock g...",
review,-2,europe_pmc_PMC13201132,PMC13201132,42205444,10.3389/fpubh.2026.1778269,Contribution of hospitals and clinical services to global warming: a scoping systematic review.,2026-05-12,,Merino-Urrutia W; Cárcamo-Fuentes C; Peña M; Zalej-Rakela B; Rodríguez-García J; Gottschalk-Cuevas MLÁ; Rubilar-Rocha F; Martínez-Zapata MJ,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,<h4>Introduction</h4>This Scoping Review aims to conduct an up-to-date and comprehensive search of the scope of existing studies on how hospitals and clinical services contribute to global warming.<h4...,
review,-2,europe_pmc_PMC13259926,PMC13259926,42291096,10.1038/s41561-026-01986-3,Lake sediment heatwaves under global warming.,2026-06-01,,Woolway RI; Shi H; Tan Z; Jansen J,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"Lake sediment heatwaves, driven by rising global temperatures, pose emerging threats to freshwater ecosystems by altering sediment thermal regimes and intensifying sediment biogeochemical processes. H...",
review,-2,europe_pmc_PMC13279932,PMC13279932,42315610,10.1038/s41598-026-57969-2,Author Correction: Predicting biomass global warming potential with FT-NIR spectroscopy.,2026-06-18,,Gyawali P; Shrestha B; Phanomsophon T; Posom J; Pornchaloempong P; Sirisomboon P; Shrestha BP; Funke A,True,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,,
review,-2,europe_pmc_unknown,,,10.21203/rs.3.rs-9039183/v1,Recovery time and exposure for six harmonized extreme climate event categories under global warming,2026-03-06,,Zantout K; Quesada-Chacón D; Zimmermann S; Volkholz J; Frieler K; Schewe J,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,exposure,"<title>Abstract</title>  <p>Climate variability gives rise to different extreme events, including crop failure, drought, flood, heatwave, tropical cyclone, and wildfire. The temporal and spatial chara...",
review,-3,europe_pmc_41886854,,41886854,10.1016/j.jhazmat.2026.141829,Effects of plastispheres and pristine microplastics on sediment microbial communities and nitrogen cycling under global warming.,2026-03-19,,Chang M; Yang H; Sun P; Wang H; Chen L; Ren H; Wu B,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"Microplastics suspended in freshwater ecosystems can develop plastispheres that transport exogenous microbiota into sediments. However, their effects on sediment microbial communities and functions re...",
review,-3,europe_pmc_41965197,,41965197,10.1016/j.watres.2026.125887,Cyanobacteria bloom suppression by quagga mussels disappears with global warming.,2026-04-05,,Mauch J; Teurlincx S; Schwefel R; Köhler J; Kramer L; Goldhammer T; Hilt S,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"Climate warming and biological invasions are global stressors that jointly influence harmful algal blooms (HABs) in freshwaters. Quagga mussels (Dreissena rostriformis bugensis), a major invasive spec...",
review,-3,europe_pmc_42028863,,42028863,10.1111/gcb.70857,Imbalance Trajectories of GPP-TER Coupling Under Global Warming.,2026-04-01,,Yang D; Liu L; Li S; Wang Q,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,The stability of the terrestrial carbon sink depends on the dynamic coupling between gross primary production (GPP) and total ecosystem respiration (TER). Droughts and heatwaves can disrupt this coord...,
review,-3,europe_pmc_42160792,,42160792,10.1016/j.wasman.2026.115609,Global warming potential assessment of municipal solid waste management in Greater Lisbon.,2026-05-20,,Costa E; Oshita K; Takaoka M,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,This study assesses the global warming potential (GWP) of municipal solid waste (MSW) management in the Greater Lisbon area using a system-level life cycle assessment (LCA). The current management sys...,
review,-3,europe_pmc_42190551,,42190551,10.1016/j.marpolbul.2026.119910,Global warming intensifies eutrophication and oxygen depletion in marine environments; a Danish perspective.,2026-05-26,,Kristensen E; Flindt MR,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"Climate change caused by anthropogenic emissions of greenhouse gases leads to ocean warming with strong effects on marine ecosystems. However, there has been limited attention on synergism between oce...",
review,-3,europe_pmc_42285349,,42285349,10.1016/j.cois.2026.101557,"Can rapid evolution allow insects to keep pace with global warming? Reviewing contributions from quantitative genetics, experimental evolution, and environmental gradients.",2026-06-12,,Alruiz JM; Castañeda LE,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"Global warming is exposing insect populations to environmental conditions that may change faster than they can adapt. Therefore, understanding whether rapid evolution can enable insects to persist in ...",
review,-3,europe_pmc_42393034,,42393034,10.1038/s41467-026-75094-6,Ultra flash cold events under global warming.,2026-07-02,,He Y; Wang Z; Guan X; Xie Y; Huang J,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"It is widely assumed that global warming will make winters milder and reduce extreme cold. However, this assumption is contradicted by the recurrence of flash cold (FC) events-sudden, violent temperat...",
review,-3,europe_pmc_unknown,,,10.21203/rs.3.rs-9856664/v1,Global warming intensifies compound renewable energy droughts,2026-06-16,,Aminimehr A; Hellinckx P; Tabari H,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"<title>Abstract</title>  <p>The transition from fossil fuels to renewable energy is essential for mitigating human-induced climate change and achieving climate neutrality, requiring reliable and resil...",
review,-3,europe_pmc_unknown,,,10.20944/preprints202606.0410.v1,Changes in Snow Resources of Western Kazakhstan in the Context of Global Warming,2026-06-04,,Medeu A; Blagovechshenskiy V; Zhdanov V; Pimankina N,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,Global climate change impacts snow and ice resources and the frequency and timing of dangerous hydrological phenomena. The article presents the results of a study of snow resource variability in Weste...,
review,-3,europe_pmc_unknown,,,10.21203/rs.3.rs-9768367/v1,Regional reorganization of long-range climate persistence under global warming,2026-06-01,,Takalo J,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"<title>Abstract</title>  <p>Climate change is expected to modify not only mean climatic conditions but also the temporal persistence and memory structure of climate variability. However, the long-term...",
review,-3,europe_pmc_unknown,,,10.20944/preprints202606.1972.v1,More Frequent and Severe Extreme Precipitation in Inner Mongolia Under Global Warming,2026-06-26,,Wang H; Ma Y; Liu X,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"Extreme precipitation events exert profound impacts on regional ecosystems, hydrological cycles and human societies. As an important ecological barrier in northern China, Inner Mongolia (IM) is highly...",
review,-3,europe_pmc_unknown,,,10.21203/rs.3.rs-9300882/v1,Global Warming and Frequency Amplification of Extreme Sea Levels,2026-04-03,,Nawarat K; Tebaldi C; Reyns J; Ranasinghe R,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"<title>Abstract</title>  <p>Extreme sea level (ESL), a major driver of coastal flooding, is widely used as a benchmark for coastal engineering design, coastal zone management, and risk assessment. Wit...",
review,-3,europe_pmc_unknown,,,10.21203/rs.3.rs-9283491/v1,Global warming acceleration in satellite observed lower-tropospheric temperature,2026-04-02,,Zou C; Hao X; Qu JJ; Kalluri S,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,<title>Abstract</title>  <p>We analyze accelerated global warming over 1981–2025 using satellite-derived lower-tropospheric temperature (TLT) data and examine its relationship to the pronounced warmin...,
review,-3,europe_pmc_unknown,,,10.21203/rs.3.rs-8775663/v1,"Near-Term Inevitability, Long-Term Choice: First Exceedances of Global Warming Thresholds with CMIP6",2026-02-04,,Nordling K; Fahrenbach NLS; Lipponen A; Merikanto J,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"<title>Abstract</title>  <p>The year 2024 marked the first time that the Earth’s average temperature exceeded 1.5°C, sparking critical questions about the accuracy of climate model projections and the...",
review,-3,europe_pmc_unknown,,,10.64898/2026.02.23.706386,Tipping Points and Emergent Phases of Species Diversity in Mutualistic Ecological Networks under Global Warming,2026-02-23,,Sun Y; Wang J; Qi M; Wen G; Lin W; Salguero-Gómez R; Maini PK,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"Global warming poses a severe threat to ecosystem resilience and biodiversity, potentially driving species loss, declining diversity, and ecosystem collapse. Accurately predicting tipping points of ec...",
review,-3,europe_pmc_unknown,,,,Global Warming Drives Phenological Shifts and Hinders Reproductive Success in a Temperate Octocoral,2026-01-01,,Viladrich N; Gori A; Capdevila P; Montseny M; Santín A; Montero‐Serra I; Pagès‐Escolà M; Garrabou J; Linares C,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"Global warming is profoundly reshaping biodiversity. Until now, most research has focused on the impacts of extreme temperature events. However, in many ecosystems, it is becoming increasingly apparen...",
review,-3,europe_pmc_unknown,,,10.21203/rs.3.rs-9228455/v1,Strengthened tropical Pacific influence on tropical Atlantic variability in global warming projections,2026-04-10,,Richter I; Chang P; Kataoka T; Kido S; Keenlyside N; Kosaka Y; Okumura Y; Tokinaga H; Tozuka T; Vilela I,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,<title>Abstract</title>  <p>Projected changes in tropical Atlantic variability are examined by comparing a high-emission scenario (experiment ssp585) with a pre-industrial control simulation (experime...,
review,-3,europe_pmc_unknown,,,10.21203/rs.3.rs-9539129/v1,Genetic foundations of copper stress tolerance in safflower: bridging heavy metal contamination and global warming challenges,2026-05-15,,Ali F; Ali A; Shah OU; Arif M; Nadeem MA; Baloch FS; Jan SM; Ha MKT; Chung YS,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"<title>Abstract</title>  <p>  Copper (Cu) contamination threatens agriculture, yet safflower's genetic basis for Cu tolerance remains unexplored—especially as global warming intensifies risks through ...",
review,-3,europe_pmc_unknown,,,,Heat but Not Cold Tolerance Is Phylogenetically Constrained in Greenlandic Terrestrial Arthropods Under Future Global Warming,2026-01-01,,Wesseltoft JB; de Jonge N; Hansen MM; Høye TT; Ørsted M; Kristensen TN,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,"The Arctic is currently warming at up to four times the global average. Likewise, climate variability within and across seasons is predicted to markedly increase in the future. This may challenge orga...",
review,-5,europe_pmc_41354594,,41354594,10.1016/j.scib.2025.11.038,The earlier onset of Meiyu under global warming.,2025-11-21,,Dong H; Song F; Dong L; Wu L,False,False,global_warming,"(""global warming"" OR ""climate change"" OR ""greenhouse effect"" OR ""global temperature rise"")",,,,,
